Amazon COGS,Completed On,Disposition,LPN,Product,Product Category,Result of Repair,Scheduled Date,Shipped Date,Started On,LPN/Amazon COGS,Checks/Title,Checks/Failed by decision logic Automatically,Checks/Status,is_human_executed,Is_it_IOG_Es_IOG,Send_to_Problem_Solve_Enviar_a_Problem_Solve,Is_there_something_in_the_box_Hay_algo_en_la_caja,Send_to_Liquidation_Palletizer_Enviar_a_paletizado,Open_T_Rex_Abrir_T_Rex,Did_T_Rex_Open_Se_abri_T_Rex,Is_it_the_Expected_Item_Es_el_art_culo_esperado,Is_it_Fraud_Es_fraude,Complete_T_Rex_Liquidation_Completa_el_proceso_de_,Is_the_Item_Factory_Sealed_El_art_culo_est_sellado,Complete_T_Rex_Sellable_Completar_T_Rex_Sellable,Does_the_item_need_to_be_Destroyed_El_art_culo_nec,Does_the_item_have_scratches_or_dents_larger_that_,Does_the_item_work_El_art_culo_funciona,Is_the_item_Repairable_El_art_culo_es_reparable,Send_to_Level_3_Enviar_a_Nivel_3,Does_it_need_Parts_Necesita_partes,Do_you_have_parts_Tienes_las_partes,Does_it_need_Sanitization_Necesita_sanitizaci_n,Add_the_Parts_A_ade_las_partes,Place_on_Level_2_Pallet_Colocar_en_pallet_de_Nivel,DONE,Palletize_the_item_Paletizar_el_art_culo,Are_you_using_the_Original_Box_Est_usando_la_caja_,Did_you_add_a_Manual_A_adiste_el_manual,Place_the_item_in_a_New_Box_Coloque_el_art_culo_en,Open_Trex_Abrir_Trex,Did_it_fix_the_item_Se_repar_el_art_culo,Does_it_need_Sanization_Necesita_sanitizaci_n,Palletize_the_item_Coloca_el_art_culo_en_el_pallet,Is_the_item_factory_Sealed_El_art_culo_est_sellado,Is_it_the_expected_item_Es_el_art_culo_esperado,Is_it_Fraud_Es_Fraude,Did_you_do_a_Factory_Reset_Hiciste_un_restablecimi,Does_it_need_parts_Necesita_partes,Did_you_use_Harvested_Parts_Has_usado_Harvested_Pa,Were_you_able_fix_the_item_Repar_el_art_culo,Are_you_using_Harvested_Parts_Est_usando_Harvested,Does_it_need_a_manual_Necesita_manual,Will_you_be_using_ONLY_Harvested_Parts_Utilizar_s_,Does_it_Need_a_Manual_Necesita_un_manual,Does_it_need_a_Manual_Necesita_manual,Does_it_Need_a_Manual_Necesita_manual,Does_the_item_have_scratches_or_dents_larger_than_,is_liquidated,cogs_bin,processing_days
1147.49,2025-09-26 07:18:23,Sellable,LPNNE5CXLBCZF,[B0D9ZRH61T] iRobot X085020,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-24 10:50:01,2025-09-30 11:01:05,2025-09-24 10:50:01,1147.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,,Passed,Passed,Passed,,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,,Passed,Passed,Failed,,,,,,,,,0,$1K-$1.5K,1.0
1190.02,2025-09-04 12:57:30,Liquidate,LPNNC5DSHRZ7L,[B0BVB5PTDK] roborock S8 Pro Ultra,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Liquidate - Functional Issues - NRF,2025-09-03 07:40:20,2025-09-08 16:31:42,2025-09-03 07:40:20,1190.02,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1K-$1.5K,1.0
1224.49,2025-09-22 14:41:25,Sellable,LPNNC5XJPDX89,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-19 08:19:52,2025-09-26 10:26:09,2025-09-19 08:19:52,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,3.0
1224.49,2025-09-24 10:00:33,Sellable,LPNNC5SG2P9RK,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-22 08:50:22,2025-09-29 15:41:12,2025-09-22 08:50:22,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Passed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,Failed,Passed,Passed,Failed,,,,,,,,,0,$1K-$1.5K,2.0
1147.49,2025-09-23 15:34:40,Sellable,LPNNC5QRFTRXK,[B0C415HQPX] iRobot C975020,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-22 09:44:34,2025-09-29 15:41:12,2025-09-22 09:44:34,1147.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,1.0
1366.48,2025-09-11 17:23:25,Sellable,LPNNC5XR2P56T,[B0BSB4F15P] Ridge Tool Company RP 115,All / Amazon Products / 58180 Soldering/Heat Guns,Sellable - No Trouble Found - NTF,2025-09-11 09:21:01,2025-09-22 08:40:51,2025-09-11 09:21:01,1366.48,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1310.94,2025-09-11 17:25:52,Sellable,LPNRRIM9475087,[B0BSB51X2C] Ridge Tool Company RP 115,All / Amazon Products / 58180 Soldering/Heat Guns,Sellable - Repaired - RPR,2025-09-11 08:45:10,2025-09-22 08:40:51,2025-09-11 08:45:10,1310.94,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1224.49,2025-09-24 07:40:39,Sellable,LPNNC5F12ZJZG,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-19 12:24:42,2025-09-29 08:44:38,2025-09-19 12:24:42,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Passed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,Failed,Passed,Passed,Failed,,,,,,,,,0,$1K-$1.5K,4.0
1101.08,2025-09-15 18:03:49,Sellable,LPNPMEH4753099,[B00N3HSVXK] DEWALT DWE1622K,All / Amazon Products / 34110 Drill Press - Benchtop,Sellable - Repaired - RPR,2025-09-15 13:36:42,2025-09-16 12:39:49,2025-09-15 13:36:42,1101.08,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1147.49,2025-11-04 15:58:38,Sellable,LPNPMEP4667367,[B0D9ZRH61T] iRobot X085020,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-11-03 16:03:48,2025-11-06 10:34:26,2025-11-03 16:03:48,1147.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1105.99,2025-11-04 18:03:43,Sellable,LPNPMEH1264226,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-11-04 14:38:12,2025-11-06 10:34:26,2025-11-04 14:38:12,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1160.24,2025-09-06 12:56:48,Sellable,LPNPMDQ0101908,[B0DCGRW258] Roland JUNO-D8,All / Amazon Products / 2300 Synthesizers and Workstations,Sellable - Repaired - RPR,2025-09-05 15:58:44,2025-09-09 17:48:45,2025-09-05 15:58:44,1160.24,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Failed,Passed,Passed,,,Failed,,Passed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1169.96,2025-09-08 10:24:27,Sellable,LPNPMEM2686119,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-06 10:44:53,2025-09-10 16:54:49,2025-09-06 10:44:53,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,1.0
1783.99,2025-09-08 13:01:42,Liquidate,LPNPMEL9224860,[B098W54HXG] Spektrum SPMR20110,All / Amazon Products / 9540 Radio Control Vehicles Ground,Liquidate - Functional Issues - NRF,2025-09-06 13:16:29,2025-09-13 12:28:19,2025-09-06 13:16:29,1783.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1.5K-$2K,1.0
1147.49,2025-11-03 18:14:11,Sellable,LPNPMEH8629199,[B0D9ZRH61T] iRobot X085020,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-11-03 11:13:16,2025-11-05 10:31:10,2025-11-03 11:13:16,1147.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1259.99,2025-09-11 20:04:16,Sellable,LPNPMEF8460387,[B0CV1Y7NLT] LG 32GS95UE-B.AUS,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-11 13:51:50,2025-09-15 12:50:08,2025-09-11 13:51:50,1259.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1105.99,2025-10-31 17:29:02,Sellable,LPNPMEL4290769,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-30 18:06:35,2025-11-05 10:31:10,2025-10-30 11:03:07,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,Failed,,,,,,,,Failed,0,$1K-$1.5K,1.0
1067.0,2025-09-05 13:34:02,Liquidate,LPNPMEH8512408,[B0D7NNK43H] ASUS PG32UCDP,All / Amazon Products / 0510 LCD Monitors,Liquidate - Cosmetic - NRC,2025-09-04 17:06:53,2025-09-13 12:28:19,2025-09-04 17:06:53,1067.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1916.16,2025-09-10 17:12:38,Sellable,LPNPMDY8493245,[B073TYYM91] Breville BES990BSS/F,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-06 10:09:24,2025-09-11 13:02:54,2025-09-06 10:09:24,1916.16,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1.5K-$2K,4.0
1105.99,2025-10-03 10:42:16,Sellable,LPNPMEP6398152,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-02 17:47:20,2025-10-15 10:18:21,2025-10-02 17:47:20,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,Failed,,,,,,,,,0,$1K-$1.5K,0.0
1439.0,2025-09-11 11:39:55,Sellable,LPNPMEH8512341,[B0DZDBCH95] Apple MYJH3LL/A,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-10 16:24:37,2025-09-12 18:31:56,2025-09-10 16:24:37,1439.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1612.0,2025-09-08 19:04:14,Liquidate,LPNPMEG6452403,[B0BHX2K5XL] Denon AVRX4800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Cosmetic - NRC,2025-09-08 13:13:35,2025-09-13 12:28:19,2025-09-08 10:39:39,1612.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1.5K-$2K,0.0
1599.99,2025-10-03 15:43:37,Sellable,LPNPMEH4797282,[B0CTZYLMR9] S8 Max Ultra,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-03 11:10:12,,2025-10-03 11:10:12,1599.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,Failed,,,,,,,,,0,$1.5K-$2K,0.0
1169.96,2025-09-08 12:07:00,Sellable,LPNPMEP6527812,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-06 10:07:44,2025-09-10 16:54:49,2025-09-06 10:07:44,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,2.0
1105.99,2025-10-03 11:22:07,Sellable,LPNPMDT6473352,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-03 10:55:10,2025-10-15 10:18:21,2025-10-03 10:55:10,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Passed,Passed,,,,,,Failed,Passed,,Failed,,Failed,,,,,,,,,0,$1K-$1.5K,0.0
1559.96,2025-09-03 07:32:58,Liquidate,LPNNC5G3S2TDX,[B0FBJZBNCY] Breville BES985BTR1BNA1,All / Amazon Products / 4602 Espresso Machines,Liquidate - Functional Issues - NRF,2025-08-27 08:57:20,2025-09-08 16:31:42,2025-09-03 07:32:42,1559.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,1,$1.5K-$2K,0.0
1169.96,2025-09-10 15:32:09,Sellable,LPNPMEG5403986,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-10 13:38:35,2025-09-18 08:55:51,2025-09-10 13:38:35,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1949.25,2025-09-10 17:11:21,Sellable,LPNPMDX9403556,[B087XCR8NZ] 000-15408-001,All / Amazon Products / 7404 Boating Electrical Products,Sellable - Repaired - RPR,2025-09-10 09:41:39,2025-09-19 08:09:56,2025-09-10 09:41:39,1949.25,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1.5K-$2K,0.0
1039.2,2025-09-23 12:48:24,Sellable,LPNPMDZ6320247,[B0BKT9XK4H] inMusic Brands Inc. SCLIVE4,All / Amazon Products / 5100 DJ Equipment,Sellable - Repaired - RPR,2025-09-23 08:13:04,2025-09-26 16:08:05,2025-09-23 08:13:04,1039.2,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1916.16,2025-10-01 12:26:32,Liquidate,LPNPMDZ5266943,[B073TYYM91] Breville BES990BSS/F,All / Amazon Products / 4602 Espresso Machines,Liquidate - Cosmetic - NRC,2025-09-30 10:52:24,2025-10-02 11:53:39,2025-09-12 13:57:58,1916.16,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,Passed,,,,,,,,,,Passed,,,,,,,,,Passed,,,,,,,,,,,,,1,$1.5K-$2K,18.0
1105.99,2025-10-08 12:34:43,Sellable,LPNNC5HZ76LR4,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-07 10:56:24,2025-10-09 08:59:37,2025-10-07 10:56:24,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,,Passed,Passed,Passed,,Passed,Passed,Failed,Failed,Passed,,,,,Failed,Passed,,Passed,Passed,Failed,,,,,,,,,0,$1K-$1.5K,1.0
1014.93,2025-10-07 07:35:10,Liquidate,LPNNG5R7MQS54,[B0BX9DJS7R] Fluidra FFREEDOM,All / Amazon Products / 52020 Cleaning Tools,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-10-06 15:13:02,2025-10-09 16:14:40,2025-10-06 15:13:02,1014.93,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,0.0
1916.16,2025-09-11 13:52:36,Sellable,LPNNG5CKZRH4V,[B073TYYM91] Breville BES990BSS/F,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-11 09:10:55,2025-09-22 08:39:04,2025-09-11 09:10:55,1916.16,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1.5K-$2K,0.0
1105.99,2025-10-08 10:08:14,Liquidate,LPNNG5GFXC383,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-10-07 13:24:03,2025-10-10 14:14:58,2025-10-07 13:24:03,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,0.0
1105.99,2025-10-07 10:51:55,Sellable,LPNNG59L5YHQX,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-06 09:58:17,2025-10-08 08:04:04,2025-10-06 09:58:17,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,,Passed,Passed,Passed,,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,,Passed,Passed,Failed,,,,,,,,,0,$1K-$1.5K,1.0
1169.96,2025-09-26 11:14:01,Sellable,LPNNG5X4DL25V,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-25 15:08:42,2025-09-30 11:01:05,2025-09-11 14:44:57,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,,Passed,Passed,Passed,,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,,Passed,Passed,Passed,,,,,,,,,0,$1K-$1.5K,14.0
1105.99,2025-10-09 09:50:15,Liquidate,LPNNC57NNXDD1,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-10-08 14:45:57,2025-10-13 13:12:09,2025-10-08 14:45:57,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,0.0
1184.99,2025-10-07 15:03:35,Sellable,LPNNC5GW16KF7,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-10-07 08:27:32,2025-10-09 07:42:21,2025-10-07 08:27:32,1184.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,,Passed,Passed,Passed,,Passed,Passed,Passed,Failed,,,,,,Failed,Passed,,Passed,Passed,Failed,,,,,,,,,0,$1K-$1.5K,0.0
1830.0,2025-09-26 09:50:41,Liquidate,LPNNH4W68X65F,[B0DJBR56GX] YITAHOME MAYIHLJpqD,All / Amazon Products / 5801 Portable Air Conditioners,Liquidate - Functional Issues - NRF,2025-09-26 07:26:40,2025-09-30 16:50:30,2025-09-26 07:26:40,1830.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,Failed,Failed,Failed,,,,,,,,Passed,,,,,,,,,Passed,,Failed,,,,,,,,,,,1,$1.5K-$2K,0.0
1036.92,2025-10-22 09:38:55,Liquidate,LPNNG5CH1RLWX,[B08DYW417W] iRobot 4720096,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-10-17 11:08:06,2025-10-27 13:38:42,2025-10-17 11:08:06,1036.92,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,4.0
1169.96,2025-09-27 10:06:32,Sellable,LPNNG5D8G8BCR,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-26 14:27:41,2025-09-30 13:12:54,2025-09-05 10:00:47,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Failed,Failed,Passed,,,,,Failed,Passed,,Failed,,Passed,,,,,,,,,0,$1K-$1.5K,22.0
